Algorithm;Accuracy;Balanced Accuracy;Precision;Recall;Specificity;F1-score;False Alarm Rate;tn;fp;fn;tp;training_duration;evaluation_duration
KNN;0.992073655128479;0.9943389892578125;0.9995521306991577;0.9910042881965637;0.9976738095283508;0.9952598810195923;0.0023262035101652145;17761.80078125;41.400001525878906;838.7999877929688;92404.6015625;0.21188172698020935;9.701704025268555
KNN;0.9921132326126099;0.9944366216659546;0.9995867609977722;0.9910171627998352;0.9978560209274292;0.9952834844589233;0.0021439306437969208;17765.0;38.20000076293945;837.5999755859375;92405.796875;0.2093186378479004;9.220566749572754
KNN;0.9921222925186157;0.9944280385971069;0.9995802044868469;0.9910345077514648;0.9978216290473938;0.9952890276908875;0.002178438473492861;17764.400390625;38.79999923706055;836.0;92407.3984375;0.20673708617687225;9.149641990661621
KNN;0.9921294450759888;0.9945039749145508;0.9996148943901062;0.9910084009170532;0.9979995489120483;0.9952930212020874;0.0020004757679998875;17767.599609375;35.599998474121094;838.4000244140625;92405.0;0.20678333938121796;9.156576156616211
KNN;0.9921295046806335;0.994463324546814;0.9995954632759094;0.9910276532173157;0.997899055480957;0.9952930212020874;0.0021009412594139576;17765.80078125;37.400001525878906;836.5999755859375;92406.796875;0.20570436120033264;9.126111030578613
KNN;0.9921401739120483;0.9943521618843079;0.9995391964912415;0.9910963177680969;0.9976080656051636;0.9952999353408813;0.002391903894022107;17760.599609375;42.599998474121094;830.2000122070312;92413.203125;0.2096366435289383;9.105722427368164
KNN;0.9921438097953796;0.9944552183151245;0.9995867013931274;0.9910537004470825;0.9978567957878113;0.9953019022941589;0.0021432351786643267;17765.0;38.20000076293945;834.2000122070312;92409.203125;0.20626291632652283;9.189205169677734
KNN;0.992154598236084;0.9944648742675781;0.9995889663696289;0.9910642504692078;0.9978655576705933;0.9953082799911499;0.0021344521082937717;17765.19921875;38.0;833.2000122070312;92410.203125;0.2075854241847992;9.592355728149414
KNN;0.9920951724052429;0.9944156408309937;0.9995824694633484;0.990999698638916;0.9978315234184265;0.9952725172042847;0.0021684677340090275;17764.599609375;38.599998474121094;839.2000122070312;92404.203125;0.21912403404712677;10.561996459960938
KNN;0.9921042323112488;0.9944666028022766;0.9996040463447571;0.990989089012146;0.997944176197052;0.9952778816223145;0.002055913209915161;17766.599609375;36.599998474121094;840.2000122070312;92403.203125;0.21788010001182556;9.770286560058594
