Algorithm;Accuracy;Balanced Accuracy;Precision;Recall;Specificity;F1-score;False Alarm Rate;tn;fp;fn;tp;training_duration;evaluation_duration
rf;0.99498051404953;0.996811032295227;0.999904990196228;0.9941161870956421;0.9995056390762329;0.9970022439956665;0.0004943219828419387;17794.400390625;8.800000190734863;548.5999755859375;92694.796875;15.203084945678711;0.653918981552124
rf;0.9949625134468079;0.9967958331108093;0.9999029040336609;0.9940969347953796;0.999494731426239;0.9969914555549622;0.000505342148244381;17794.19921875;9.0;550.4000244140625;92693.0;14.74193286895752;0.6366881132125854
rf;0.9949840307235718;0.9967948198318481;0.9998964071273804;0.9941290616989136;0.9994605183601379;0.9970043897628784;0.0005394931067712605;17793.599609375;9.600000381469727;547.4000244140625;92696.0;14.651148796081543;0.6345557570457458
rf;0.9949750900268555;0.9967626333236694;0.9998834729194641;0.9941316843032837;0.9993939399719238;0.9969992637634277;0.000606125220656395;17792.400390625;10.800000190734863;547.2000122070312;92696.203125;15.131909370422363;0.6649290323257446
rf;0.9949390292167664;0.9967728853225708;0.9998986124992371;0.9940739870071411;0.9994716644287109;0.996977686882019;0.0005283023929223418;17793.80078125;9.399999618530273;552.5999755859375;92690.796875;15.043367385864258;0.6439236402511597
rf;0.9949930906295776;0.9968460202217102;0.9999179840087891;0.9941186904907227;0.9995733499526978;0.9970098733901978;0.0004266673349775374;17795.599609375;7.599999904632568;548.4000244140625;92695.0;15.080119132995605;0.6507190465927124
rf;0.9949714541435242;0.9968193173408508;0.9999114871025085;0.9940993189811707;0.9995393753051758;0.9969969987869263;0.0004606042930390686;17795.0;8.199999809265137;550.2000122070312;92693.203125;15.364092826843262;0.6443119645118713
rf;0.9949984550476074;0.996844470500946;0.9999158978462219;0.9941271543502808;0.9995619654655457;0.9970130920410156;0.0004380294994916767;17795.400390625;7.800000190734863;547.5999755859375;92695.796875;14.956585884094238;0.6400921940803528
rf;0.9949840307235718;0.9968177676200867;0.9999073147773743;0.9941188097000122;0.9995168447494507;0.9970046281814575;0.0004831506812479347;17794.599609375;8.600000381469727;548.4000244140625;92695.0;15.044265747070312;0.6516381502151489
rf;0.9949642419815063;0.9968109130859375;0.9999094009399414;0.9940927624702454;0.9995290040969849;0.9969924688339233;0.0004710066132247448;17794.80078125;8.399999618530273;550.7999877929688;92692.6015625;17.93531608581543;0.7025533318519592
